run_id,policy,scenario,seed,episode_seed,episode,step,action,reward,terminated,truncated,avg_utilization,active_ratio,max_util,min_util,p95_util,dropped_prev,num_active_edges,near_saturated_edges,delivered,dropped,avg_delay_ms,avg_path_latency_ms,energy_kwh,carbon_g,power_total_watts,power_fixed_watts,power_variable_watts,power_device_watts,power_link_watts,active_devices,inactive_devices,active_links,inactive_links,delta_energy_kwh,delta_delivered,delta_dropped,delta_carbon_g,norm_drop_step,norm_drop,reward_energy,reward_drop,reward_qos,reward_toggle,qos_violation,qos_excess,toggle_applied,toggle_reverted,toggle_blocked_any,toggle_blocked_cooldown,toggle_blocked_high_util,toggle_blocked_global_cooldown,blocked_by_util_count,blocked_by_cooldown_count,allowed_toggle_count,toggles_attempted_count,toggles_applied_count,action_is_noop,action_is_invalid,flows_count,flows_json
20260411_153955,ppo,normal,42,42,0,11,0,-0.060583333333333336,False,False,0.12291666666666667,1.0,0.3333333432674408,0.0,0.3239583373069763,0.0,10,0,5.0,0.0,25.696959249234474,18.4,5.048611111111111e-05,0.02019536230776502,181.75,176.0,5.749999999999999,99.29166666666667,62.458333333333336,8,0,10,0,5.048611111111111e-05,5.0,0.0,0.02019536230776502,0.0,0.0,-0.060583333333333336,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,12,0,-0.059666666666666666,False,False,0.0625,1.0,0.25,0.0,0.22187499701976776,0.0,10,0,6.0,0.0,10.256407342541573,8.0,4.972222222222222e-05,0.019889883261843364,179.0,176.0,3.0,97.75,61.25,8,0,10,0,4.972222222222222e-05,6.0,0.0,0.019889883261843364,0.0,0.0,-0.059666666666666666,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,13,0,-14.460749999424001,False,False,0.14375,1.0,1.0,0.0,0.6625000238418579,0.0,10,1,19.0,6.0,3370.8825903523316,5.2631578947368425,5.0625000000000004e-05,0.020251104466027094,182.25,176.0,6.25,99.375,62.875,8,0,10,0,5.0625000000000004e-05,19.0,6.0,0.020251104466027094,0.2399999999904,0.053097345132273474,-0.060750000000000005,-14.399999999424,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,14,0,-0.05941666666666667,False,False,0.04375,1.0,0.25,0.0,0.22187499701976776,6.0,10,0,3.0,0.0,15.5897388980995,12.0,4.951388888888889e-05,0.01980672579965473,178.25,176.0,2.25,97.375,60.875,8,0,10,0,4.951388888888889e-05,3.0,0.0,0.01980672579965473,0.0,0.05172413793058858,-0.05941666666666667,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_153955,ppo,normal,42,42,0,15,0,-0.061,False,False,0.1375,1.0,0.4166666567325592,0.0,0.39791667461395264,0.0,10,0,10.0,0.0,17.63046587742253,11.2,5.0833333333333333e-05,0.020334627179621274,183.0,176.0,7.0,100.25,62.74999999999999,8,0,10,0,5.0833333333333333e-05,10.0,0.0,0.020334627179621274,0.0,0.04761904761866969,-0.061,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,16,0,-0.061,False,False,0.1375,1.0,0.4166666567325592,0.0,0.39791667461395264,0.0,10,0,10.0,0.0,17.63046587742253,11.2,5.0833333333333333e-05,0.020334719597177833,183.0,176.0,7.0,100.25,62.74999999999999,8,0,10,0,5.0833333333333333e-05,10.0,0.0,0.020334719597177833,0.0,0.04411764705849914,-0.061,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,17,0,-0.060333333333333336,False,False,0.10833333333333332,1.0,0.3333333432674408,0.0,0.2958333194255829,0.0,10,0,4.0,0.0,27.99998866668278,20.0,5.027777777777778e-05,0.02011257363205245,181.0,176.0,5.0,98.83333333333334,62.16666666666667,8,0,10,0,5.027777777777778e-05,4.0,0.0,0.02011257363205245,0.0,0.04285714285683674,-0.060333333333333336,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_153955,ppo,normal,42,42,0,18,0,-0.058666666666666666,False,False,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,4.888888888888889e-05,0.019557066557810115,176.0,176.0,0.0,96.0,60.0,8,0,10,0,4.888888888888889e-05,0.0,0.0,0.019557066557810115,0.0,0.04285714285683674,-0.058666666666666666,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,0,
20260411_153955,ppo,normal,42,42,0,19,0,-0.059333333333333335,False,False,0.05,1.0,0.25,0.0,0.25,0.0,10,0,4.0,0.0,10.666663111115852,8.0,4.9444444444444446e-05,0.019779395842976395,178.0,176.0,2.0,97.0,61.0,8,0,10,0,4.9444444444444446e-05,4.0,0.0,0.019779395842976395,0.0,0.04166666666637732,-0.059333333333333335,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_153955,ppo,normal,42,42,0,20,0,-0.058666666666666666,False,False,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,4.888888888888889e-05,0.01955724432267407,176.0,176.0,0.0,96.0,60.0,8,0,10,0,4.888888888888889e-05,0.0,0.0,0.01955724432267407,0.0,0.04166666666637732,-0.058666666666666666,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,0,
20260411_153955,ppo,normal,42,42,0,21,0,-0.06293939393939393,False,False,0.2996212121212121,1.0,0.875,0.0,0.762499988079071,0.0,10,0,24.0,0.0,32.70421564843688,8.583333333333334,5.244949494949495e-05,0.020981705096579505,188.8181818181818,176.0,12.818181818181818,102.82575757575758,65.99242424242425,8,0,10,0,5.244949494949495e-05,24.0,0.0,0.020981705096579505,0.0,0.03571428571407313,-0.06293939393939393,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_153955,ppo,normal,42,42,0,22,0,-0.06427272727272727,False,False,0.38295454545454544,1.0,0.875,0.0,0.875,0.0,10,0,24.0,0.0,63.148412576415446,11.25,5.356060606060606e-05,0.021426287317971266,192.8181818181818,176.0,16.81818181818182,105.1590909090909,67.6590909090909,8,0,10,0,5.356060606060606e-05,24.0,0.0,0.021426287317971266,0.0,0.03124999999983724,-0.06427272727272727,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_153955,ppo,normal,42,42,0,23,0,-0.06190151515151515,False,False,0.22178030303030302,1.0,0.625,0.0,0.5687500238418579,0.0,10,0,18.0,0.0,16.564528351772122,8.666666666666666,5.158459595959596e-05,0.020635901618681295,185.70454545454547,176.0,9.704545454545455,101.26893939393939,64.43560606060606,8,0,10,0,5.158459595959596e-05,18.0,0.0,0.020635901618681295,0.0,0.02857142857129252,-0.06190151515151515,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_153955,ppo,normal,42,42,0,24,0,-0.06168181818181818,False,False,0.21363636363636362,1.0,0.6875,0.0,0.6875,0.0,10,0,14.0,0.0,25.887171268679882,10.357142857142858,5.1401515151515146e-05,0.02056275542321199,185.04545454545453,176.0,9.045454545454545,100.77272727272728,64.27272727272728,8,0,10,0,5.1401515151515146e-05,14.0,0.0,0.02056275542321199,0.0,0.026785714285594706,-0.06168181818181818,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_153955,ppo,normal,42,42,0,25,0,-0.06375757575757576,False,False,0.3359848484848485,1.0,0.9166666865348816,0.0,0.8979166746139526,0.0,10,1,17.0,0.0,102.83048303352302,14.411764705882353,5.313131313131313e-05,0.02125484354222339,191.27272727272728,176.0,15.272727272727272,104.5530303030303,66.71969696969697,8,0,10,0,5.313131313131313e-05,17.0,0.0,0.02125484354222339,0.0,0.02489626556006267,-0.06375757575757576,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_153955,ppo,normal,42,42,0,26,0,-0.0625681818181818,False,False,0.259280303030303,1.0,0.6875,0.0,0.6781250238418579,0.0,10,0,16.0,0.0,28.855506948785028,11.75,5.2140151515151505e-05,0.020858430441516626,187.70454545454544,176.0,11.704545454545453,102.51893939393939,65.18560606060606,8,0,10,0,5.2140151515151505e-05,16.0,0.0,0.020858430441516626,0.0,0.023346303501854685,-0.0625681818181818,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_153955,ppo,normal,42,42,0,27,0,-0.06228787878787879,False,False,0.22992424242424242,1.0,0.8333333134651184,0.0,0.6424242258071899,0.0,10,0,22.0,0.0,27.94058385312469,7.954545454545454,5.1906565656565656e-05,0.020765079849948367,186.86363636363637,176.0,10.863636363636363,102.26515151515152,64.59848484848484,8,0,10,0,5.1906565656565656e-05,22.0,0.0,0.020765079849948367,0.0,0.021505376344008943,-0.06228787878787879,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_153955,ppo,normal,42,42,0,28,0,-0.06175,False,False,0.20625,1.0,0.5,0.0,0.47187501192092896,0.0,10,0,25.0,0.0,9.717694873710963,5.96,5.1458333333333335e-05,0.020585859286740997,185.25,176.0,9.25,101.125,64.125,8,0,10,0,5.1458333333333335e-05,25.0,0.0,0.020585859286740997,0.0,0.019736842105198233,-0.06175,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,8,
20260411_153955,ppo,normal,42,42,0,29,0,-0.06091666666666667,False,False,0.13541666666666666,1.0,0.6666666865348816,0.0,0.5072916746139526,0.0,10,0,13.0,0.0,19.27915127621859,8.307692307692308,5.076388888888889e-05,0.02030813971169299,182.75,176.0,6.75,100.04166666666666,62.708333333333336,8,0,10,0,5.076388888888889e-05,13.0,0.0,0.02030813971169299,0.0,0.018927444794892972,-0.06091666666666667,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,30,0,-0.06091666666666667,False,False,0.15625,1.0,0.5,0.0,0.5,0.0,10,0,8.0,0.0,23.636344650173925,13.5,5.076388888888889e-05,0.020308232002849144,182.75,176.0,6.75,99.625,63.125,8,0,10,0,5.076388888888889e-05,8.0,0.0,0.020308232002849144,0.0,0.018461538461481658,-0.06091666666666667,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,31,0,-0.06066666666666666,False,False,0.12916666666666668,1.0,0.3125,0.0,0.3125,0.0,10,0,7.0,0.0,18.23821270034288,13.714285714285714,5.055555555555555e-05,0.020224979597846172,182.0,176.0,6.0,99.41666666666666,62.58333333333333,8,0,10,0,5.055555555555555e-05,7.0,0.0,0.020224979597846172,0.0,0.018072289156572073,-0.06066666666666666,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,32,0,-0.06200757575757576,False,False,0.2297348484848485,1.0,0.5625,0.0,0.5062500238418579,0.0,10,0,16.0,0.0,17.061494598150517,10.0625,5.16729797979798e-05,0.02067210418470277,186.02272727272728,176.0,10.022727272727273,101.4280303030303,64.59469696969697,8,0,10,0,5.16729797979798e-05,16.0,0.0,0.02067210418470277,0.0,0.017241379310295284,-0.06200757575757576,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_153955,ppo,normal,42,42,0,33,0,-0.06150757575757576,False,False,0.19223484848484848,1.0,0.5,0.0,0.47187501192092896,0.0,10,0,14.0,0.0,16.34072109068861,9.785714285714286,5.1256313131313134e-05,0.02050550722125573,184.52272727272728,176.0,8.522727272727273,100.67803030303031,63.84469696969697,8,0,10,0,5.1256313131313134e-05,14.0,0.0,0.02050550722125573,0.0,0.01657458563531333,-0.06150757575757576,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_153955,ppo,normal,42,42,0,34,0,-0.06210606060606061,False,False,0.2162878787878788,1.0,0.8333333134651184,0.0,0.6270833611488342,0.0,10,0,14.0,0.0,42.89149168179103,11.857142857142858,5.175505050505051e-05,0.02070512527916299,186.3181818181818,176.0,10.318181818181818,101.99242424242425,64.32575757575758,8,0,10,0,5.175505050505051e-05,14.0,0.0,0.02070512527916299,0.0,0.0159574468084682,-0.06210606060606061,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_153955,ppo,normal,42,42,0,35,0,-0.059666666666666666,False,False,0.05833333333333333,1.0,0.3333333432674408,0.0,0.2958333194255829,0.0,10,0,4.0,0.0,17.333325555566926,12.0,4.972222222222222e-05,0.019891962402489763,179.0,176.0,3.0,97.83333333333334,61.166666666666664,8,0,10,0,4.972222222222222e-05,4.0,0.0,0.019891962402489763,0.0,0.015789473684168977,-0.059666666666666666,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_153955,ppo,normal,42,42,0,36,0,-0.058666666666666666,False,False,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,4.888888888888889e-05,0.019558666439983743,176.0,176.0,0.0,96.0,60.0,8,0,10,0,4.888888888888889e-05,0.0,0.0,0.019558666439983743,0.0,0.015789473684168977,-0.058666666666666666,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,0,
20260411_153955,ppo,normal,42,42,0,37,0,-0.06004545454545454,False,False,0.09507575757575758,1.0,0.40909090638160706,0.0,0.30000001192092896,0.0,10,0,11.0,0.0,8.39280361176712,6.090909090909091,5.0037878787878786e-05,0.020018426482918825,180.13636363636363,176.0,4.136363636363637,98.23484848484848,61.901515151515156,8,0,10,0,5.0037878787878786e-05,11.0,0.0,0.020018426482918825,0.0,0.015345268542160242,-0.06004545454545454,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,38,0,-0.06004545454545454,False,False,0.09507575757575758,1.0,0.40909090638160706,0.0,0.30000001192092896,0.0,10,0,11.0,0.0,8.39280361176712,6.090909090909091,5.0037878787878786e-05,0.02001851745402912,180.13636363636363,176.0,4.136363636363637,98.23484848484848,61.901515151515156,8,0,10,0,5.0037878787878786e-05,11.0,0.0,0.02001851745402912,0.0,0.014925373134291231,-0.06004545454545454,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,39,0,-0.058666666666666666,False,False,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,4.888888888888889e-05,0.01955893308656848,176.0,176.0,0.0,96.0,60.0,8,0,10,0,4.888888888888889e-05,0.0,0.0,0.01955893308656848,0.0,0.014925373134291231,-0.058666666666666666,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,0,
20260411_153955,ppo,normal,42,42,0,40,0,-0.059833333333333336,False,False,0.0625,1.0,0.5,0.0,0.3031249940395355,0.0,10,0,7.0,0.0,14.933319537805293,8.0,4.986111111111111e-05,0.01994797979197005,179.5,176.0,3.5,98.25,61.25,8,0,10,0,4.986111111111111e-05,7.0,0.0,0.01994797979197005,0.0,0.014669926650330881,-0.059833333333333336,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,41,0,-0.06025,False,False,0.08958333333333333,1.0,0.5833333134651184,0.0,0.37708333134651184,0.0,10,0,8.0,0.0,19.54283335298192,9.5,5.020833333333333e-05,0.020086984581219953,180.75,176.0,4.75,98.95833333333334,61.79166666666667,8,0,10,0,5.020833333333333e-05,8.0,0.0,0.020086984581219953,0.0,0.014388489208598589,-0.06025,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,42,0,-0.0606590909090909,False,False,0.12443181818181819,1.0,0.5625,0.0,0.534375011920929,0.0,10,0,15.0,0.0,12.863478393176077,6.4,5.054924242424242e-05,0.020223464909874814,181.97727272727272,176.0,5.9772727272727275,99.48863636363636,62.48863636363636,8,0,10,0,5.054924242424242e-05,15.0,0.0,0.020223464909874814,0.0,0.013888888888856738,-0.0606590909090909,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,43,0,-0.059659090909090905,False,False,0.07443181818181818,1.0,0.5625,0.0,0.3911931812763214,0.0,10,0,9.0,0.0,10.772474655272127,5.333333333333333,4.9715909090909086e-05,0.019890159845542345,178.97727272727272,176.0,2.9772727272727275,97.48863636363636,61.48863636363636,8,0,10,0,4.9715909090909086e-05,9.0,0.0,0.019890159845542345,0.0,0.013605442176839897,-0.059659090909090905,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,44,0,-0.061,False,False,0.14583333333333331,1.0,0.5,0.0,0.42500001192092896,0.0,10,0,9.0,0.0,19.282039561712605,12.444444444444445,5.0833333333333333e-05,0.02033730728399917,183.0,176.0,6.999999999999999,100.08333333333334,62.916666666666664,8,0,10,0,5.0833333333333333e-05,9.0,0.0,0.02033730728399917,0.0,0.013333333333303703,-0.061,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_153955,ppo,normal,42,42,0,45,0,-0.06116666666666667,False,False,0.15,1.0,0.5,0.0,0.38749998807907104,0.0,10,0,6.0,0.0,31.179467129557214,20.0,5.0972222222222224e-05,0.02039296636699482,183.5,176.0,7.5,100.5,63.0,8,0,10,0,5.0972222222222224e-05,6.0,0.0,0.02039296636699482,0.0,0.013157894736813251,-0.06116666666666667,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,46,0,-16.728564102101135,False,False,0.22980769230769232,1.0,1.0,0.0,0.7836538553237915,0.0,10,1,26.0,9.999999999999998,2467.0113358048648,5.964497041420119,5.158119658119658e-05,0.02063669860172369,185.69230769230768,176.0,9.692307692307692,101.09615384615384,64.59615384615384,8,0,10,0,5.158119658119658e-05,26.0,9.999999999999998,0.02063669860172369,0.2777777777700617,0.03252032520318593,-0.0618974358974359,-16.6666666662037,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_153955,ppo,normal,42,42,0,47,0,-16.27843940925113,False,False,0.2542395104895105,1.0,1.0,0.0,0.8680288195610046,10.0,10,1,27.0,9.999999999999998,2378.9715173326813,6.336182336182337,5.185266122766123e-05,0.020745400939701654,186.66958041958043,176.0,10.669580419580418,101.58479020979021,65.08479020979021,8,0,10,0,5.185266122766123e-05,27.0,9.999999999999998,0.020745400939701654,0.27027027026296563,0.0491493383741982,-0.06222319347319348,-16.216216215777937,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,8,
20260411_153955,ppo,normal,42,42,0,48,0,-9.661598484464486,False,False,0.1990530303030303,1.0,1.0,0.0,0.746874988079071,10.0,10,1,21.0,4.0,3052.9237512162526,6.714285714285714,5.133207070707071e-05,0.02053721451817849,184.79545454545456,176.0,8.795454545454547,100.81439393939394,63.98106060606061,8,0,10,0,5.133207070707071e-05,21.0,4.0,0.02053721451817849,0.1599999999936,0.05415162454863871,-0.06159848484848485,-9.599999999616001,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_153955,ppo,normal,42,42,0,49,0,-0.05993181818181818,False,False,0.0740530303030303,1.0,0.25,0.0,0.22187499701976776,4.0,10,0,5.0,0.0,15.27805276809092,12.2,4.994318181818182e-05,0.019981631083230086,179.79545454545453,176.0,3.795454545454545,98.31439393939394,61.48106060606061,8,0,10,0,4.994318181818182e-05,5.0,0.0,0.019981631083230086,0.0,0.05366726296949254,-0.05993181818181818,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_153955,ppo,normal,42,42,0,50,0,-0.059,False,False,0.016666666666666666,1.0,0.1666666716337204,0.0,0.09166666865348816,0.0,10,0,2.0,0.0,9.599998080002305,8.0,4.9166666666666665e-05,0.019671046645997663,177.0,176.0,1.0,96.66666666666666,60.333333333333336,8,0,10,0,4.9166666666666665e-05,2.0,0.0,0.019671046645997663,0.0,0.05347593582878168,-0.059,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_153955,ppo,normal,42,42,0,51,0,-0.05891666666666667,False,False,0.01875,1.0,0.0625,0.0,0.0625,0.0,10,0,1.0,0.0,12.799999146667577,12.0,4.9097222222222226e-05,0.019643351942498943,176.75,176.0,0.75,96.375,60.375,8,0,10,0,4.9097222222222226e-05,1.0,0.0,0.019643351942498943,0.0,0.053380782918054474,-0.05891666666666667,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
